Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
35,-192.0176095257235,79.88901817571916,-623.65,-111.42533,102.84887459807074,33.0,286.0,-1.008309814453125,-3.82393,0.09326017,0.02179778289794922,-0.9010337,2.1035132,-0.02179778553545475,0.017253266647458076,-0.0014207921922206879,-0.0031243872363120317,0.6258530616760254,0.000979708507657051,80.0,40226,1.0014941692352295,0.000266,-119.29876708984375,112.71318817138672,0.45244666224123087,1120000,7007,160
36,-231.25754123263889,389.5389368642541,-5254.9893,-108.42736,111.11111111111111,39.0,500.0,-1.11453515625,-8.197471,0.11314551,-0.011937712669372559,-3.9494321,6.4338484,0.011937711387872696,0.07051784545183182,-0.004364935215562582,-0.04017504304647446,0.6221698522567749,0.0014646031195297837,80.0,40226,0.9970300793647766,0.000265,-119.82418823242188,114.56571960449219,0.45078332535917837,1152000,7207,159
37,-185.57778846153846,108.22779395615242,-1766.6227,-111.48952,98.46153846153847,33.0,424.0,-0.9610753173828125,-5.2915764,-0.16298068,0.010110899925231934,-1.3208005,4.128323,-0.01011089887470007,0.017602700740098953,-0.0016001537442207336,-0.0031905206851661205,0.6184731721878052,0.0011669504456222057,80.0,40226,1.0008429288864136,0.00026399999999999997,-119.56838989257812,113.29127502441406,0.44911999991009005,1184000,7407,160
38,-180.7845618206522,62.00512150756341,-570.64197,-120.238365,99.36024844720497,45.0,286.0,-0.9283685302734375,-2.244459,-0.20071779,0.007926034450531005,-0.6944844,1.0594695,-0.00792603474110365,0.010262729600071907,-0.0010893922299146652,-0.0014630671357735991,0.6147629618644714,0.0011458196677267551,80.0,40226,0.9996044039726257,0.000263,-119.20404815673828,111.91858673095703,0.4474566776357873,1216000,7605,161
39,-169.54933535447762,55.45657168707404,-644.5896,-115.69219,95.35820895522389,42.0,350.0,-0.8900653076171875,-2.2676232,-0.07849859,0.004872045993804932,-0.65810084,1.1667119,-0.004872045945376158,0.00821087509393692,-0.000870624091476202,-0.0011992950458079576,0.6110386252403259,0.0009301110403612256,80.0,40226,1.0001636743545532,0.00026199999999999997,-118.72653198242188,110.62373352050781,0.4457933243308825,1248000,7806,159
40,-167.0872167397661,45.96052129321272,-435.15988,-108.004814,93.43859649122807,40.0,237.0,-0.8803099365234375,-2.1413445,-0.1406317,-0.0009317440986633301,-0.7967864,0.831754,0.000931743998080492,0.007129792124032974,-0.0009176562889479101,-0.0008711133268661797,0.6073006987571716,0.0012278843205422163,80.0,40226,0.9989510178565979,0.000261,-118.25010681152344,109.36685180664062,0.444130012697655,1280000,8006,160
41,-160.77688160211267,38.505765984908116,-474.68704,-109.4074,90.13239436619719,44.0,220.0,-0.8647823486328124,-1.774386,-0.42968485,-0.004199535369873047,-0.5008558,0.50163597,0.004199535585939884,0.005777563434094191,-0.0007260602433234453,-0.0006520144524984062,0.6035483479499817,0.0009385813609696925,80.0,40226,0.998974621295929,0.00026,-117.74071502685547,108.16378784179688,0.44246665663059725,1312000,8206,159
42,-162.57208303824362,47.6482181326661,-573.4189,-109.118034,90.57507082152975,32.0,277.0,-0.8744437255859375,-2.0797942,-0.081597075,-0.007844925880432129,-0.7398389,0.8773884,0.007844925858080387,0.005981700494885445,-0.0008506770245730877,-0.0006178356125019491,0.5997819900512695,0.0010213319910690188,80.0,40226,0.9983887672424316,0.00025899999999999995,-117.28478240966797,107.00137329101562,0.44080332947585166,1344000,8404,161
43,-161.32541294642857,38.77803824331499,-485.3738,-113.08166,91.42571428571429,40.0,206.0,-0.8725555419921875,-2.428949,-0.39627558,-0.00670494270324707,-0.5918829,0.5272085,0.00670494232326746,0.005291979759931564,-0.0007216236554086208,-0.0005921401316300035,0.5960015058517456,0.0009492530953139067,80.0,40226,0.9986281394958496,0.000258,-116.8124771118164,105.87606048583984,0.4391399993071233,1376000,8604,160
44,-159.39026391806723,31.609988161032522,-350.90945,-114.439125,89.34173669467788,41.0,175.0,-0.8835501098632812,-1.6237854,-0.46701947,-0.008344446182250977,-0.4895245,0.5073522,0.008344447240233421,0.00452602980658412,-0.0006351596675813198,-0.0004175390349701047,0.592206597328186,0.000979927834123373,80.0,40226,0.99915611743927,0.00025699999999999996,-116.34758758544922,104.78820037841797,0.43747666128472573,1408000,8803,160
45,-164.8221811959654,58.94557397839681,-1004.30853,-111.225136,92.19596541786744,40.0,338.0,-0.9018599853515625,-2.6578047,-0.13965212,-0.01177989959716797,-0.86228657,0.64684224,0.011779900640249252,0.005179177969694138,-0.0008065253496170044,-0.0007166686118580401,0.5883970260620117,0.001145401387475431,80.0,40226,0.9980672597885132,0.00025599999999999993,-115.96876525878906,103.75282287597656,0.43581333715783044,1440000,8999,162
46,-164.2947931590258,58.113070301164434,-775.9187,-108.0649,91.49570200573066,36.0,293.0,-0.9015458984375,-2.2484481,-0.40214455,-0.014388957977294921,-0.85797507,0.58617395,0.014388958923518658,0.005534536205232143,-0.0007911194115877151,-0.0011706679360941052,0.5845733284950256,0.001102243666537106,80.0,40226,0.9969082474708557,0.00025499999999999996,-115.60835266113281,102.74482727050781,0.4341499971346156,1472000,9197,162
47,-162.75655531609195,43.84415156479575,-597.41144,-114.32403,91.76436781609195,39.0,213.0,-0.9105050048828125,-2.0904725,-0.49185663,-0.010469191551208496,-0.4823222,0.44814113,0.010469191707670689,0.00447782501578331,-0.0007196180522441864,-0.0005139087443239987,0.5807347893714905,0.0013232574565336108,80.0,40226,0.9977697134017944,0.000254,-115.22588348388672,101.75933837890625,0.4324866639844446,1504000,9394,162
48,-156.50279947916667,39.39747154182472,-473.66513,-105.37619,88.71944444444445,28.0,242.0,-0.9114738159179687,-1.8693672,-0.5305659,-0.005939196586608886,-0.51306665,0.33281943,0.005939196795225143,0.003941229544579983,-0.0006594555452466011,-0.00038830304401926696,0.5768813490867615,0.001056843320839107,80.0,40226,0.9987637400627136,0.00025299999999999997,-114.81092834472656,100.81207275390625,0.4308233350070929,1536000,9607,150
49,-160.10821840083798,77.31753163625972,-1476.899,-110.18674,89.30446927374301,40.0,500.0,-0.9318598022460938,-2.749782,-0.58141255,-0.010647218704223632,-1.3922753,0.42283994,0.01064721867442131,0.0060081398114562035,-0.0009801825508475304,-0.0017927461303770542,0.5730132460594177,0.0012384774163365364,80.0,40226,0.9984172582626343,0.00025199999999999995,-114.47184753417969,99.93094635009766,0.4291600081062228,1568000,9820,150
50,-156.37199846730246,38.33845580432903,-523.2635,-109.410416,87.15531335149863,29.0,227.0,-0.9263797607421875,-1.8581638,-0.42457253,-0.00884702491760254,-0.7014267,0.63618064,0.008847026154398918,0.0040570469573140144,-0.0006948262453079224,-0.0004432173154782504,0.5691298842430115,0.0012001505820080638,80.0,40226,0.9976055026054382,0.000251,-114.10384368896484,99.03132629394531,0.4274966563063953,1600000,10018,161
51,-152.26423657161803,27.148820201417823,-280.42163,-106.488396,84.85941644562334,33.0,173.0,-0.927298095703125,-1.5346117,-0.59774244,-0.007081417083740235,-0.3750413,0.4540683,0.007081415969878435,0.003084244206547737,-0.0005735689774155617,-0.0002583906170912087,0.5652312636375427,0.0010886189993470907,80.0,40226,0.9977494478225708,0.00025,-113.71492767333984,98.15454864501953,0.4258333297731258,1632000,10218,159
52,-150.5686677631579,25.556966812037356,-267.77658,-110.98088,84.20263157894736,33.0,178.0,-0.9320692749023437,-1.5767378,-0.6023578,-0.0055286016464233395,-0.40920603,0.3138101,0.005528601352125406,0.002778771100565791,-0.0005682739429175854,-0.0002356917248107493,0.5613174438476562,0.001079693902283907,80.0,40226,0.9990019202232361,0.000249,-113.32599639892578,97.30738067626953,0.42417000262846627,1664000,10417,161
53,-148.41065731348166,22.999137461063178,-327.90802,-110.05688,83.66230366492147,42.0,185.0,-0.9348697509765626,-1.6499674,-0.5904434,-0.0032246410846710205,-0.41760564,0.3114156,0.003224641317501664,0.0024135420098900795,-0.0005072508938610554,-0.0002014532801695168,0.5573883652687073,0.0010570063022896647,80.0,40226,0.9994219541549683,0.00024799999999999996,-112.92819213867188,96.49198913574219,0.42250667516927376,1696000,10614,162
54,-148.73961060209425,22.569130999747635,-269.99045,-111.039444,83.74869109947645,31.0,160.0,-0.938183837890625,-1.4861945,-0.58451414,-0.006740096092224121,-0.42870316,0.34310493,0.006740096025168896,0.0022360163275152445,-0.0004902486689388752,-0.00017914950149133801,0.5534438490867615,0.0011053190100938082,80.0,40226,0.9983822107315063,0.000247,-112.5531005859375,95.69116973876953,0.42084332320072254,1728000,10812,161
55,-150.15248919547872,30.79843152351286,-419.97842,-106.68783,85.09840425531915,33.0,222.0,-0.9422467041015625,-1.7947695,-0.618418,-0.007680387973785401,-0.5781503,0.3522209,0.007680388633161783,0.0026984603609889746,-0.0005675479769706726,-0.0002871290489565581,0.5494837164878845,0.0011577937984839082,80.0,40226,0.9984463453292847,0.000246,-112.1944808959961,94.9151611328125,0.4191799984699375,1760000,11010,161
56,-150.4182277851459,24.83108385600981,-295.9109,-109.995476,84.77984084880637,41.0,183.0,-0.9551550903320313,-1.4839444,-0.610905,-0.008604724884033204,-0.40287316,0.34958273,0.008604723960161209,0.002156392205506563,-0.00048382673412561417,-0.00017295003635808825,0.5455077886581421,0.0011647293576970696,80.0,40226,0.9972689747810364,0.000245,-111.8539047241211,94.1520767211914,0.41751667786084656,1792000,11210,160
57,-148.96729532877603,24.33558344779906,-280.43106,-106.76341,83.27864583333333,27.0,166.0,-0.961655029296875,-1.5428019,-0.5623725,-0.00784188461303711,-0.5326674,0.41862512,0.007841885089874268,0.002314360346645117,-0.0005436320789158344,-0.00020353752188384533,0.5415158867835999,0.0011443070834502578,80.0,40226,0.9978479743003845,0.000244,-111.52061462402344,93.40937042236328,0.4158533392392314,1824000,11409,160
58,-146.8196785013089,22.657960645836425,-331.01022,-113.37377,83.75130890052355,36.0,252.0,-0.9600517578125,-1.4640855,-0.6162051,-0.004933949947357178,-0.32870942,0.43579602,0.004933950025588274,0.0020261367317289114,-0.0005130097270011902,-0.00013613386545330286,0.5375080704689026,0.0012431591749191284,80.0,40226,0.9980602264404297,0.000243,-111.1715087890625,92.69408416748047,0.4141900108255301,1856000,11610,159
59,-147.38321026436032,24.45662422879346,-391.1638,-108.35261,83.54830287206266,35.0,280.0,-0.963827392578125,-1.5131413,-0.6347693,-0.008173614501953126,-0.35076284,0.40187895,0.00817361380904913,0.002029191004112363,-0.0005622105672955513,-0.00019664951832965016,0.5334840416908264,0.0012194312876090407,80.0,40226,0.9966015219688416,0.00024199999999999997,-110.84400939941406,91.99073028564453,0.4125266718468561,1888000,11809,160
60,-147.3471768929504,24.934980724026474,-335.9686,-107.804,83.47780678851174,39.0,168.0,-0.9743865966796875,-1.721304,-0.66048014,-0.007794753074645996,-0.3135755,0.51880765,0.00779475225135684,0.001990861026570201,-0.0005092918872833252,-0.0001937416527653113,0.5294438004493713,0.0012345078866928816,80.0,40226,0.9970375895500183,0.00024099999999999998,-110.5277099609375,91.30673217773438,0.41086332699393735,1920000,12008,160
61,-149.24964672157623,25.472891015343873,-280.46417,-107.9188,82.65116279069767,35.0,197.0,-0.986734619140625,-1.6640463,-0.6500267,-0.01145285415649414,-0.34810382,0.298061,0.011452854610979557,0.0020540321711450815,-0.000539848580956459,-0.00027162476908415556,0.5253872871398926,0.0012745590647682548,80.0,40226,0.9966588020324707,0.00023999999999999998,-110.24341583251953,90.62708282470703,0.40920000592278644,1952000,12208,159
62,-150.01241059264305,23.673016275736405,-288.3202,-110.99217,87.11171662125341,36.0,193.0,-0.9919302978515625,-1.596781,-0.65187216,-0.0059630718231201175,-0.29077384,0.29387492,0.005963071249425411,0.0018525650957599282,-0.0005078064277768135,-0.00013580451195593923,0.5213141441345215,0.0012468158965930343,80.0,40226,0.9980025291442871,0.00023899999999999998,-109.94482421875,89.97361755371094,0.407536665592017,1984000,12408,160
63,-151.17146983045214,30.26457194740369,-404.1627,-107.991356,84.85372340425532,36.0,189.0,-1.0051921997070312,-1.7950832,-0.6498699,-0.010903437614440918,-0.5298463,0.4360274,0.010903437621891499,0.0022718277759850025,-0.0006001489236950874,-0.0002745630335994065,0.5172243118286133,0.001273776637390256,80.0,40226,0.9961333870887756,0.00023799999999999998,-109.68267822265625,89.32765197753906,0.4058733368988917,2016000,12608,159
64,-151.4527640964674,28.43936627894205,-378.33496,-108.02399,86.91576086956522,26.0,206.0,-1.0120594482421874,-1.6308426,-0.6613238,-0.006884587287902832,-0.42820206,0.3030944,0.006884586997330189,0.002097451128065586,-0.0005779680795967579,-0.00023499413509853184,0.5131177306175232,0.0013951814034953713,80.0,40226,0.9976106286048889,0.000237,-109.41789245605469,88.69853210449219,0.4042100027254721,2048000,12808,160
65,-149.93712095687331,25.018996320531972,-339.15976,-107.138824,86.2021563342318,33.0,181.0,-1.0162392578125,-1.7156616,-0.683677,-0.006270359039306641,-0.499019,0.30342868,0.006270359270274639,0.0018636886961758137,-0.000541924498975277,-0.0001721975568216294,0.5089941620826721,0.0012466253247112036,80.0,40226,0.9980552792549133,0.00023599999999999996,-109.15265655517578,88.08399200439453,0.4025466709082031,2080000,13007,160
