Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
11,-117.27565084226646,11.332051469410112,-188.99442,-100.671455,48.995405819295556,12.0,115.0,-8.942369140625,-10.534265,-6.880019,0.042923583984375,-1.7955608,1.1192662,-0.04292358458042145,0.11926302313804626,-0.005335159599781036,-0.005253403913229704,0.7104068398475647,0.001585835707373917,80.0,61702,0.9992169737815857,0.00029,-88.91248321533203,8.538232803344727,0.4923666785278051,352000,296,1194
12,-119.6488679048414,12.34610133508254,-178.59805,-101.93893,53.41402337228715,15.0,132.0,-8.9486640625,-10.495672,-6.8140345,0.06567231750488281,-1.5652274,1.0676192,-0.06567231565713882,0.11011068522930145,-0.005122236907482147,-0.010496302507817745,0.707023024559021,0.0015423203585669398,80.0,61702,1.0003565549850464,0.000289,-88.76737213134766,8.737188339233398,0.49070332856195675,384000,323,1198
13,-121.4455631684492,13.477129567915206,-238.48781,-101.72936,56.923351158645275,16.0,179.0,-8.853294921875,-10.516398,-6.5691433,0.04692087173461914,-2.11339,0.9970471,-0.04692088067531586,0.11865715682506561,-0.006062433123588562,-0.006590415257960558,0.7036275267601013,0.0017724690260365605,80.0,61702,0.9997028708457947,0.00028799999999999995,-88.6082534790039,8.982224464416504,0.48904000119877045,416000,350,1194
14,-125.0413143382353,15.591366251651497,-217.42679,-101.54875,62.713725490196076,17.0,139.0,-8.805900390625,-10.551855,-5.916627,0.05509689712524414,-2.574224,1.1373528,-0.055096905678510666,0.13312789797782898,-0.0061568766832351685,-0.013698553666472435,0.7002204656600952,0.0017732377164065838,80.0,61702,0.9974143505096436,0.000287,-88.4726333618164,9.238603591918945,0.48737667626760073,448000,376,1200
15,-130.3222907725322,18.527057082881797,-241.83424,-104.3014,68.63733905579399,20.0,191.0,-8.74257421875,-10.539185,-3.0462034,0.01823716354370117,-5.980389,1.3036582,-0.018237167969346046,0.1778506636619568,-0.008278828114271164,-0.028973989188671112,0.6968018412590027,0.002031806856393814,80.0,61702,0.9984623789787292,0.00028599999999999996,-88.40798950195312,9.48613166809082,0.4857133342600456,480000,403,1192
16,-134.31871531834113,27.275900299523254,-483.34433,-103.1859,74.6822429906542,19.0,251.0,-8.690294921875,-10.526872,-5.6674104,0.016150798797607422,-6.4748654,1.2877477,-0.01615079864859581,0.24455231428146362,-0.009400973096489906,-0.06782903522253036,0.6933715343475342,0.0020279621239751577,80.0,61702,0.9987026453018188,0.000285,-88.36735534667969,10.043481826782227,0.4840500140318596,512000,430,1203
17,-139.10291692839195,26.155939398712977,-287.90717,-102.56219,80.3140703517588,22.0,214.0,-8.5415830078125,-10.494045,3.497083,0.0058671875,-11.398943,1.6163359,-0.005867187399417162,0.29769372940063477,-0.011706816032528877,-0.09727898985147476,0.6899291276931763,0.0022996298503130674,80.0,61702,0.9970872402191162,0.00028399999999999996,-88.34822082519531,10.362011909484863,0.48238666804773495,544000,456,1215
18,-141.39813701923077,22.2938537520852,-251.89726,-105.39264,84.83554376657825,22.0,199.0,-8.523009765625,-10.516275,-5.089838,0.08277210998535156,-3.5324957,1.3732781,-0.08277211338281631,0.18450720608234406,-0.00869923084974289,-0.02457616664469242,0.6864750981330872,0.0019159398507326841,80.0,61702,1.001729965209961,0.000283,-88.29216766357422,10.630009651184082,0.4807233357871192,576000,483,1209
19,-154.0018037358357,129.9014498978068,-2524.4917,-105.213615,90.47308781869688,27.0,377.0,-8.25415234375,-10.462595,8.394119,-0.05700384521484375,-28.950283,1.860048,0.057003870606422424,2.7330470085144043,-0.03282736614346504,-2.189040422439575,0.6830090284347534,0.09519685804843903,80.0,61702,0.9935253858566284,0.00028199999999999997,-88.65193939208984,18.360626220703125,0.4790599994846701,608000,509,1205
20,-162.82958366297467,72.45450613219829,-1066.9589,-103.58506,101.09177215189874,22.0,324.0,-8.01073779296875,-10.416989,-1.6818223,0.9265325927734375,-5.132123,4.796179,-0.9265325665473938,2.0450003147125244,-0.03537029027938843,-1.5676321983337402,0.6795309782028198,0.0019572421442717314,80.0,61702,1.015824556350708,0.00028099999999999995,-88.94319152832031,19.272722244262695,0.4773966704854364,640000,536,1212
21,-175.1740635179153,159.3650420022467,-2669.1228,-104.51415,103.96742671009773,27.0,414.0,-7.09721435546875,-10.080261,-2.897814,0.670406494140625,-9.997333,4.0258064,-0.6704065203666687,1.3416237831115723,-0.024605274200439453,-0.7765960097312927,0.6760407090187073,0.0017510061152279377,80.0,61702,1.015112280845642,0.00028,-89.59580993652344,24.443317413330078,0.4757333320358722,672000,562,1213
22,-168.96838902640263,93.28779240190606,-1315.4072,-108.211685,105.31353135313532,27.0,435.0,-6.37966552734375,-9.740064,-3.4156065,0.8140975341796876,-3.111743,5.0850196,-0.8140974640846252,1.0020085573196411,-0.019795119762420654,-0.763368546962738,0.672538161277771,0.001439897227101028,80.0,61702,1.0166041851043701,0.00027899999999999995,-89.93639373779297,25.350908279418945,0.4740699962916369,704000,589,1205
23,-175.8354393875839,87.78762888491123,-749.28094,-106.11821,107.3255033557047,34.0,339.0,-5.60104052734375,-9.226348,-1.5279237,0.5951275634765625,-2.9049315,5.081727,-0.5951275825500488,0.6167404651641846,-0.014777421951293945,-0.4325166642665863,0.6690234541893005,0.001424832153134048,80.0,61702,1.0145466327667236,0.000278,-90.38059997558594,26.080801010131836,0.4724066756627696,736000,615,1203
24,-167.6112192622951,74.66820597554596,-814.57056,-102.2024,104.45245901639345,17.0,374.0,-4.9215078125,-8.799118,-1.8345183,0.4674513854980469,-2.0846243,4.5776834,-0.46745142340660095,0.35773766040802,-0.010149389505386353,-0.24045129120349884,0.6654961705207825,0.0013041479978710413,80.0,61702,1.0129350423812866,0.00027699999999999996,-90.60466003417969,26.275325775146484,0.4707433266952096,768000,642,1205
25,-163.7185735887097,63.54994860534456,-647.2054,-106.349304,103.00645161290322,24.0,264.0,-4.397087890625,-8.334905,-1.9653624,0.3328699951171875,-2.402886,4.1201186,-0.3328700065612793,0.23249444365501404,-0.008087694644927979,-0.1355745494365692,0.6619567275047302,0.0012981115141883492,80.0,61702,1.0098862648010254,0.000276,-90.73065185546875,26.348308563232422,0.46907999085743085,800000,668,1206
26,-167.1107201986755,67.69187225610195,-640.72894,-103.44662,105.8543046357616,25.0,306.0,-4.059994140625,-8.433232,-1.6586467,0.21186216735839844,-2.1444426,4.1389427,-0.21186214685440063,0.1630905270576477,-0.006442710757255554,-0.07137379050254822,0.6584042906761169,0.001259303418919444,80.0,61702,1.006760597229004,0.00027499999999999996,-90.88412475585938,26.413347244262695,0.46741665375073926,832000,695,1205
27,-178.98296294341216,130.09292416929878,-1623.2227,-103.75651,107.91891891891892,25.0,424.0,-3.9124921875,-8.690129,-1.431768,0.08939984130859376,-3.9580972,4.4681325,-0.08939984440803528,0.19301101565361023,-0.007601730525493622,-0.06092684343457222,0.6548393964767456,0.0014674692647531629,80.0,61702,1.0022753477096558,0.000274,-91.31868743896484,27.927553176879883,0.4657533293823154,864000,721,1208
28,-164.47544821714743,69.42064795274881,-616.1591,-104.90612,102.51602564102564,32.0,296.0,-3.657935546875,-8.029904,-0.73502654,0.12706649780273438,-2.6820257,3.6281612,-0.127066507935524,0.10150796920061111,-0.005307495594024658,-0.03437776491045952,0.6512617468833923,0.0013180691748857498,80.0,61702,1.0043704509735107,0.00027299999999999997,-91.44269561767578,27.98128318786621,0.46409000434407544,896000,748,1207
29,-168.38766611295682,90.85361158226749,-1414.7738,-104.373604,106.13953488372093,21.0,327.0,-3.510986572265625,-8.654861,-1.2724153,0.07346221160888672,-3.3593056,4.344886,-0.07346221804618835,0.10467641055583954,-0.005197532474994659,-0.026434695348143578,0.6476711630821228,0.001279071206226945,80.0,61702,1.0025097131729126,0.00027199999999999994,-91.58895874023438,28.430126190185547,0.46242666586954706,928000,775,1197
30,-166.96580387205387,70.90278532138188,-733.35205,-107.61019,107.74074074074075,23.0,356.0,-3.39285107421875,-8.527819,-1.4835331,0.06320660781860352,-2.0609636,4.8284354,-0.06320661306381226,0.07737802714109421,-0.0044255331158638,-0.018351823091506958,0.6440678238868713,0.0013430130202323198,80.0,61702,1.0027413368225098,0.000271,-91.66643524169922,28.413667678833008,0.46076332929586983,960000,801,1208
31,-170.29841056034482,83.0591371170005,-1088.1282,-104.9744,110.22758620689655,24.0,416.0,-3.316337158203125,-8.864792,-1.7568352,0.02920362091064453,-3.9701629,4.547248,-0.02920362539589405,0.08702033013105392,-0.00492924265563488,-0.02099347673356533,0.6404513716697693,0.0013688965700566769,80.0,61702,0.9998559951782227,0.00027,-91.77143859863281,28.66232681274414,0.4591000102019319,992000,828,1201
32,-171.750026755137,104.88813757575062,-1296.0728,-102.28202,109.4417808219178,22.0,435.0,-3.288795654296875,-9.139344,-1.4892215,0.009974443435668945,-2.4021325,3.8330855,-0.009974445216357708,0.07885883748531342,-0.005070693790912628,-0.020520303398370743,0.6368216872215271,0.0014615810941904783,80.0,61702,0.9985494613647461,0.000269,-91.92639923095703,29.16916275024414,0.45743666987598686,1024000,854,1202
33,-180.53294462316177,116.51443674750453,-1294.6418,-109.472115,117.34191176470588,33.0,475.0,-3.2960947265625,-9.076655,-1.4635198,0.009328864097595214,-3.7062201,5.4494486,-0.009328865446150303,0.10304127633571625,-0.006219184026122093,-0.03042491525411606,0.6331787705421448,0.0016128412680700421,80.0,61702,0.9991927146911621,0.00026799999999999995,-92.12535095214844,29.716869354248047,0.45577332497020195,1056000,881,1199
34,-179.08770161290323,115.42185365464925,-1348.9481,-104.65222,114.47311827956989,29.0,448.0,-3.276561279296875,-9.464682,-0.6542138,0.011392760276794433,-2.8738635,5.317455,-0.011392761953175068,0.1032630056142807,-0.005933552049100399,-0.014897794462740421,0.6295226812362671,0.0015675363829359412,80.0,61702,1.0006494522094727,0.000267,-92.32420349121094,30.341079711914062,0.4541099923733702,1088000,907,1212
35,-173.17834295742753,83.53017332121647,-956.67316,-112.55207,115.70652173913044,43.0,302.0,-3.188295654296875,-9.85848,-1.4107426,0.038461246490478516,-2.0475986,5.7165623,-0.038461245596408844,0.0919952243566513,-0.005531821399927139,-0.02667097933590412,0.6258530616760254,0.0014597844565287232,80.0,61702,1.0024479627609253,0.000266,-92.37995147705078,30.4396915435791,0.45244666224123087,1120000,934,1208
36,-177.6752106741573,135.07744345499393,-2147.6865,-112.77793,119.6367041198502,40.0,456.0,-3.103568115234375,-9.936032,-1.0568875,0.016730579376220703,-5.106839,5.7912016,-0.016730574890971184,0.11692242324352264,-0.005908984690904617,-0.029284780845046043,0.6221698522567749,0.0017373902956023812,80.0,61702,0.9999465942382812,0.000265,-92.47270202636719,31.408767700195312,0.45078332535917837,1152000,960,1214
37,-168.723046875,73.93831888811106,-878.0389,-108.01276,114.18571428571428,26.0,335.0,-3.0363369140625,-9.281193,-1.3775932,0.04423147964477539,-2.6453128,5.233843,-0.04423147812485695,0.06799744069576263,-0.004629708826541901,-0.016730044037103653,0.6184731721878052,0.0015026457840576768,80.0,61702,1.0033284425735474,0.00026399999999999997,-92.45542907714844,31.372089385986328,0.44911999991009005,1184000,987,1208
38,-179.44546216475095,93.46869289619994,-807.237,-108.37544,122.4367816091954,45.0,349.0,-3.05707568359375,-9.429032,-1.3806505,0.025022876739501952,-2.257928,5.3167744,-0.025022881105542183,0.09020712226629257,-0.005753032863140106,-0.0259788166731596,0.6147629618644714,0.0015157059533521533,80.0,61702,1.0014474391937256,0.000263,-92.52676391601562,31.508312225341797,0.4474566776357873,1216000,1013,1203
39,-168.195825729927,77.51800767949689,-925.6854,-110.5034,116.48175182481752,51.0,314.0,-2.90052392578125,-8.618416,-1.5451651,0.02266466522216797,-2.8099275,3.0016265,-0.022664664313197136,0.04536821320652962,-0.0036816149950027466,-0.01032825093716383,0.6110386252403259,0.0015124967321753502,80.0,61702,1.0011237859725952,0.00026199999999999997,-92.47784423828125,31.539539337158203,0.4457933243308825,1248000,1040,1205
40,-166.7055681818182,54.54944379351469,-491.81625,-109.950584,116.36363636363636,42.0,303.0,-2.8923251953125,-8.726004,-1.7515781,0.02339250946044922,-3.107978,3.307391,-0.023392511531710625,0.0514502078294754,-0.00424584373831749,-0.010974066331982613,0.6073006987571716,0.0016023643547669053,80.0,61702,0.9996266961097717,0.000261,-92.39740753173828,31.340883255004883,0.444130012697655,1280000,1067,1198
41,-166.34116097383722,60.15635514185919,-642.85724,-117.46905,123.75968992248062,43.0,348.0,-2.762572265625,-8.020901,-0.8866517,0.021582967758178712,-2.3010414,4.155944,-0.021582970395684242,0.039623335003852844,-0.003584975376725197,-0.008560748770833015,0.6035483479499817,0.0016811168752610683,80.0,61702,1.000368356704712,0.00026,-92.23944854736328,31.23748016357422,0.44246665663059725,1312000,1093,1208
42,-167.10768821022728,79.9601463230277,-876.0769,-111.895,121.05681818181819,51.0,419.0,-2.7606572265625,-7.026685,-1.7140163,-0.0019753425121307373,-2.3246546,2.5572958,0.001975343329831958,0.0436219684779644,-0.003889820072799921,-0.01457882858812809,0.5997819900512695,0.0015947261126711965,80.0,61702,0.9981627464294434,0.00025899999999999995,-92.15066528320312,31.23444175720215,0.44080332947585166,1344000,1120,1201
43,-164.2834712009804,53.6748106109155,-781.5357,-104.75289,124.41568627450981,41.0,500.0,-2.72817333984375,-8.054231,-1.6386155,0.0036392393112182615,-2.0735438,1.877142,-0.003639237955212593,0.032707326114177704,-0.003282975871115923,-0.008400104008615017,0.5960015058517456,0.0016088621923699975,80.0,61702,0.9989656805992126,0.000258,-91.98902893066406,31.108835220336914,0.4391399993071233,1376000,1146,1209
44,-172.88850975790513,120.6659919801489,-1695.3275,-114.49818,125.82213438735178,58.0,373.0,-2.793535400390625,-9.883057,-1.5768638,-0.013768674850463868,-3.677085,5.1540256,0.013768672943115234,0.07910443097352982,-0.005263400264084339,-0.02269766852259636,0.592206597328186,0.0018014595843851566,80.0,61702,0.9974737763404846,0.00025699999999999996,-91.9537353515625,31.6750431060791,0.43747666128472573,1408000,1173,1210
45,-171.94375,66.12558784122028,-544.9065,-109.55706,130.30612244897958,61.0,433.0,-2.75654345703125,-8.487444,-1.666571,0.013543861389160156,-1.4486072,4.528288,-0.013543860986828804,0.04298657923936844,-0.003968207165598869,-0.011532960459589958,0.5883970260620117,0.0017472263425588608,80.0,61702,1.000147819519043,0.00025599999999999993,-91.83728790283203,31.56629180908203,0.43581333715783044,1440000,1199,1205
46,-167.09843104338842,47.45496995630404,-524.8601,-111.241356,130.94214876033058,55.0,400.0,-2.68362646484375,-7.1039925,-1.4517573,0.011623979568481446,-1.6305181,3.8613865,-0.011623981408774853,0.031127769500017166,-0.003278442658483982,-0.005431422032415867,0.5845733284950256,0.0016610705060884356,80.0,61702,0.9991549849510193,0.00025499999999999996,-91.66181945800781,31.42276382446289,0.4341499971346156,1472000,1226,1210
47,-180.72377717391305,97.37978095647183,-1287.5172,-112.8174,138.7478260869565,63.0,467.0,-2.725236083984375,-8.318271,-1.5925107,-0.008308568954467773,-3.05642,2.2110162,0.00830856990069151,0.043215200304985046,-0.004163858946412802,-0.01513013243675232,0.5807347893714905,0.0018553765257820487,80.0,61702,0.9965804815292358,0.000254,-91.58362579345703,31.533069610595703,0.4324866639844446,1504000,1253,1195
48,-182.85491319444444,98.32064324895809,-1032.0175,-111.21942,142.1822222222222,56.0,478.0,-2.7605302734375,-9.291493,-1.3976157,0.0005239709615707397,-2.1970623,5.426854,-0.0005239704623818398,0.04620874300599098,-0.004387812223285437,-0.01093630027025938,0.5768813490867615,0.0018375151557847857,80.0,61702,0.997989296913147,0.00025299999999999997,-91.51081848144531,31.615720748901367,0.4308233350070929,1536000,1279,1194
49,-174.04218064692984,72.81454377449411,-798.9901,-114.195786,139.97368421052633,66.0,500.0,-2.66498876953125,-8.278667,-1.5937568,0.00719617748260498,-1.4727218,3.4687934,-0.0071961767971515656,0.03327434882521629,-0.003593391738831997,-0.006544563919305801,0.5730132460594177,0.0017707503866404295,80.0,61702,1.0000436305999756,0.00025199999999999995,-91.35355377197266,31.55954360961914,0.4291600081062228,1568000,1306,1202
50,-174.77987132352942,70.6893217085856,-882.5349,-108.4399,144.46153846153845,63.0,500.0,-2.65596630859375,-10.032935,-1.5957234,0.016803791046142578,-1.6428663,5.989111,-0.016803793609142303,0.040226198732852936,-0.003750991076231003,-0.011106048710644245,0.5691298842430115,0.0018799368990585208,80.0,61702,1.0009483098983765,0.000251,-91.17440795898438,31.540647506713867,0.4274966563063953,1600000,1332,1222
51,-177.47962364783655,65.2019906086227,-603.30615,-118.65006,153.47115384615384,64.0,500.0,-2.5907099609375,-8.246878,-1.5044903,0.013753103256225587,-1.4008607,2.118759,-0.013753103092312813,0.02749108523130417,-0.003375435248017311,-0.006658721715211868,0.5652312636375427,0.001955924089998007,80.0,61702,0.9996095299720764,0.00025,-90.9575424194336,31.475282669067383,0.4258333297731258,1632000,1358,1222
52,-175.3894202686916,68.21753447132045,-873.67316,-110.37665,149.2429906542056,63.0,465.0,-2.564234375,-9.835713,-1.469635,0.0029360220432281493,-1.8684263,5.1322145,-0.002936022588983178,0.03176381438970566,-0.003539108904078603,-0.008945641107857227,0.5613174438476562,0.00185688235796988,80.0,61702,0.9996060729026794,0.000249,-90.76801300048828,31.442821502685547,0.42417000262846627,1664000,1385,1209
53,-186.09541015625,117.71409218950805,-1314.5618,-121.02901,159.56,60.0,500.0,-2.603976806640625,-10.312791,-1.517693,-0.0008167798519134521,-1.9743726,6.7102747,0.0008167817140929401,0.03932644799351692,-0.003995072096586227,-0.007684165146201849,0.5573883652687073,0.002005527261644602,80.0,61702,0.9974353313446045,0.00024799999999999996,-90.6231918334961,31.640485763549805,0.42250667516927376,1696000,1411,1210
54,-188.4822234291444,75.92442326503601,-729.1087,-113.42362,170.35828877005346,64.0,500.0,-2.5717861328125,-8.304393,-1.4701625,0.01465311050415039,-1.1944901,4.6689825,-0.01465311087667942,0.03460456430912018,-0.0038034021854400635,-0.006609955802559853,0.5534438490867615,0.0019334072712808847,80.0,61702,1.0005757808685303,0.000247,-90.41824340820312,31.610815048217773,0.42084332320072254,1728000,1438,1207
55,-186.9585115131579,77.84713005560793,-816.5313,-121.532875,168.4157894736842,74.0,500.0,-2.534449462890625,-6.638332,-1.4093221,0.005212601184844971,-1.4181135,1.3397039,-0.005212600342929363,0.01941998116672039,-0.0028561316430568695,-0.002854985184967518,0.5494837164878845,0.001933958730660379,80.0,61702,0.9985558986663818,0.000246,-90.22420501708984,31.57193374633789,0.4191799984699375,1760000,1464,1212
56,-192.279611170977,70.49384500726319,-497.85507,-123.108604,183.72413793103448,76.0,500.0,-2.502975341796875,-6.496059,-1.4093473,0.016006156921386717,-0.9174001,3.2385273,-0.01600615680217743,0.023587053641676903,-0.0031986813992261887,-0.003984643146395683,0.5455077886581421,0.0018838399555534124,80.0,61702,1.0010243654251099,0.000245,-89.9920883178711,31.530397415161133,0.41751667786084656,1792000,1491,1213
57,-206.70641776842947,89.93862757886197,-730.43024,-114.13072,204.90384615384616,57.0,500.0,-2.487501953125,-7.285124,-1.3821033,0.011084897994995117,-1.6128874,1.8744609,-0.011084899306297302,0.022904979065060616,-0.0032726945355534554,-0.004254535306245089,0.5415158867835999,0.0021354537457227707,80.0,61702,0.998706579208374,0.000244,-89.74888610839844,31.569089889526367,0.4158533392392314,1824000,1517,1218
58,-205.01841696714743,98.88837270584574,-970.3578,-126.98266,204.07051282051282,81.0,500.0,-2.479005126953125,-8.459069,-1.3242828,0.014799781799316406,-1.8191724,2.9370072,-0.014799780212342739,0.02633257396519184,-0.0036602066829800606,-0.005138520151376724,0.5375080704689026,0.0021773751359432936,80.0,61702,0.9997047185897827,0.000243,-89.5186767578125,31.64920997619629,0.4141900108255301,1856000,1543,1209
59,-209.86850916353384,74.65433501707791,-506.68445,-112.911804,239.01503759398497,76.0,500.0,-2.34909765625,-5.601458,-1.1829094,0.02659221839904785,-1.26114,1.2273726,-0.02659222111105919,0.02162826620042324,-0.0030344948172569275,-0.003943284973502159,0.5334840416908264,0.0020093638449907303,80.0,61702,1.0014561414718628,0.00024199999999999997,-89.16752624511719,31.778419494628906,0.4125266718468561,1888000,1570,1213
60,-200.32215711805554,66.52571688410764,-432.21085,-113.093605,219.40972222222223,88.0,500.0,-2.3316708984375,-5.801184,-1.1981875,0.02165597915649414,-1.2507477,1.3433203,-0.02165597677230835,0.02103405073285103,-0.003297800198197365,-0.003221288090571761,0.5294438004493713,0.002011808566749096,80.0,61702,1.0013350248336792,0.00024099999999999998,-88.84745788574219,31.852577209472656,0.41086332699393735,1920000,1596,1219
61,-214.90237771739132,71.8587836148699,-533.39575,-118.00011,275.8086956521739,73.0,500.0,-2.21214794921875,-6.8962927,-1.2299352,0.040674427032470706,-0.7491121,1.2583413,-0.040674421936273575,0.019872238859534264,-0.0030042752623558044,-0.004313820041716099,0.5253872871398926,0.0019481724593788385,80.0,61702,1.0042473077774048,0.00023999999999999998,-88.41685485839844,32.12600326538086,0.40920000592278644,1952000,1622,1227
62,-206.28841727120536,57.02714148606283,-415.76843,-99.20281,284.86607142857144,80.0,500.0,-2.13712255859375,-5.480079,-1.2180538,0.04382292938232422,-1.4252461,1.5636802,-0.04382292553782463,0.02054690197110176,-0.0030817054212093353,-0.004652312491089106,0.5213141441345215,0.001970355398952961,80.0,61702,1.0058106184005737,0.00023899999999999998,-87.93109893798828,32.47559356689453,0.407536665592017,1984000,1648,1222
63,-216.4017518939394,74.49468661141768,-559.64734,-96.41475,321.82828282828285,59.0,500.0,-2.04468896484375,-4.3018074,-1.131951,0.042759201049804685,-2.9961867,1.1464478,-0.04275920242071152,0.019893236458301544,-0.002944890409708023,-0.004638517275452614,0.5172243118286133,0.001973588950932026,80.0,61702,1.0050584077835083,0.00023799999999999998,-87.40840911865234,32.91038131713867,0.4058733368988917,2016000,1675,1220
64,-195.04478515625,57.37825971132272,-427.15967,-95.73786,319.6,100.0,500.0,-1.912797607421875,-4.704781,-1.1154227,0.05128175354003906,-1.1144743,1.1225947,-0.051281753927469254,0.018890343606472015,-0.0029509328305721283,-0.004364826716482639,0.5131177306175232,0.001890355721116066,80.0,61702,1.0068975687026978,0.000237,-86.8134765625,33.48571014404297,0.4042100027254721,2048000,1701,1221
65,-205.61888586956522,70.7379027336277,-528.1289,-100.167564,345.6521739130435,94.0,500.0,-1.8213328857421875,-4.2947173,-1.0075446,0.0429156494140625,-0.96350265,0.989078,-0.042915649712085724,0.016401655972003937,-0.0026732534170150757,-0.0036225179210305214,0.5089941620826721,0.0019197887741029263,80.0,61702,1.0051013231277466,0.00023599999999999996,-86.224853515625,34.03982162475586,0.4025466709082031,2080000,1727,1221
