Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
11,-160.37832880434783,31.981751476994376,-321.83282,-114.50101,92.52753623188406,50.0,247.0,-7.16817333984375,-9.164627,-4.944221,0.008679647445678711,-3.2849813,1.456523,-0.0086796460673213,0.18591506779193878,-0.006446143612265587,-0.013976753689348698,0.6404513716697693,0.0013486896641552448,80.0,29585,1.0000801086425781,0.00027,-90.81590270996094,13.825096130371094,0.4591000102019319,352000,2210,166
12,-167.984375,50.71228901883764,-506.81012,-111.735374,96.36144578313252,35.0,286.0,-7.1105087890625,-9.174912,-2.7166436,0.03321967697143555,-5.5196586,1.8145666,-0.03321967273950577,0.33274319767951965,-0.00897364690899849,-0.05572415515780449,0.6295226812362671,0.0014717301819473505,80.0,29585,0.9992932081222534,0.000267,-91.49320983886719,15.141593933105469,0.4541099923733702,384000,2406,163
13,-174.7694709683642,92.33642109424551,-1572.266,-111.236404,98.50617283950618,43.0,390.0,-7.01146728515625,-8.881426,-1.9370917,0.13837387084960937,-10.705784,2.173389,-0.13837385177612305,0.6595551371574402,-0.013744384050369263,-0.34746307134628296,0.6184731721878052,0.001459241844713688,80.0,29585,1.0025745630264282,0.00026399999999999997,-92.35939025878906,18.934709548950195,0.44911999991009005,416000,2598,166
14,-184.47370123407643,109.66733861654376,-1630.0554,-109.40367,101.77070063694268,36.0,337.0,-6.743583984375,-8.439378,0.739243,0.40170553588867186,-10.825182,2.9957786,-0.4017055034637451,0.9756718873977661,-0.018682003021240234,-0.6591945290565491,0.6073006987571716,0.0014602773590013385,80.0,29585,1.0069630146026611,0.000261,-93.48253631591797,23.085622787475586,0.444130012697655,448000,2792,164
15,-207.20859108361773,209.0759288567284,-2845.7578,-115.153465,109.20136518771331,51.0,500.0,-6.2551787109375,-7.823732,-2.5805569,0.44940081787109376,-9.838157,3.21495,-0.44940081238746643,1.2612645626068115,-0.021132707595825195,-0.7202845215797424,0.5960015058517456,0.0015478171408176422,80.0,29585,1.0080745220184326,0.000258,-95.33686065673828,32.95372772216797,0.4391399993071233,480000,2998,155
16,-185.77108114919355,80.24807052247827,-921.05585,-113.169365,103.18709677419355,40.0,307.0,-5.880642578125,-7.4463844,-3.3343456,0.8475563354492187,-1.930884,3.6216357,-0.8475562930107117,1.054274559020996,-0.018006622791290283,-0.8580849766731262,0.5845733284950256,0.0012268644059076905,80.0,29585,1.0154728889465332,0.00025499999999999996,-96.08447265625,33.26947021484375,0.4341499971346156,512000,3228,139
17,-217.24093331939798,331.28518365556135,-4019.573,-115.67536,106.67224080267559,47.0,500.0,-5.0508955078125,-7.537518,-2.5465713,0.5047767944335938,-9.682727,2.6504657,-0.5047767758369446,1.275689959526062,-0.01802802085876465,-0.7330601215362549,0.5730132460594177,0.0014042570255696774,80.0,29585,1.0113118886947632,0.00025199999999999995,-98.19224548339844,49.134613037109375,0.4291600081062228,544000,3448,145
18,-196.7431321486928,167.9190981675752,-2763.518,-114.737144,104.44444444444444,38.0,500.0,-4.4465703125,-7.9377804,-1.1400208,0.71879931640625,-2.4567914,4.2639623,-0.7187991738319397,0.6925281882286072,-0.01379704475402832,-0.5395594239234924,0.5613174438476562,0.0011811713920906186,80.0,29585,1.015326738357544,0.000249,-99.13092041015625,50.48687744140625,0.42417000262846627,576000,3656,153
19,-215.26422413793102,324.5211326204218,-5265.7593,-107.2353,109.07586206896552,31.0,500.0,-3.7924755859375,-8.17081,-1.2143846,0.484257568359375,-7.024003,4.109094,-0.4842575490474701,0.6122087836265564,-0.01109364628791809,-0.3083575665950775,0.5494837164878845,0.001128428615629673,80.0,29585,1.0097637176513672,0.000246,-100.66154479980469,59.03516387939453,0.4191799984699375,608000,3863,154
20,-213.6468431122449,252.82427819783942,-3679.589,-127.05022,108.75850340136054,52.0,500.0,-3.2647802734375,-8.271811,-0.87643796,0.43231854248046875,-3.2968974,5.8951883,-0.4323185086250305,0.3482610881328583,-0.008764564990997314,-0.2101195603609085,0.5375080704689026,0.0011140847345814109,80.0,29585,1.0108308792114258,0.000243,-101.91032409667969,62.54576110839844,0.4141900108255301,640000,4069,156
21,-183.74493907232704,132.15768645088457,-1933.639,-117.020515,100.57232704402516,41.0,500.0,-2.70351171875,-8.251505,-0.7000512,0.36412603759765627,-1.115628,1.3982736,-0.3641259968280792,0.1960635930299759,-0.005354374647140503,-0.1391139179468155,0.5253872871398926,0.0010193994967266917,80.0,29585,1.0092980861663818,0.00023999999999999998,-102.24478149414062,62.148948669433594,0.40920000592278644,672000,4272,157
22,-196.89925020973155,121.57530739886087,-1701.2493,-123.01742,107.34563758389261,45.0,331.0,-2.2886416015625,-5.5936093,-0.454485,0.21618661499023437,-2.4638908,1.9694824,-0.21618659794330597,0.12011141330003738,-0.004220500588417053,-0.06991161406040192,0.5131177306175232,0.001005753525532782,80.0,29585,1.0064176321029663,0.000237,-102.71773529052734,61.83134841918945,0.4042100027254721,704000,4426,207
23,-203.927806229097,183.55789733008166,-2658.4983,-120.826836,106.89966555183946,53.0,441.0,-2.10771142578125,-6.721107,-0.49795213,0.12577529144287108,-2.88292,2.10993,-0.1257753074169159,0.09648580849170685,-0.004066675901412964,-0.03999884054064751,0.5006957650184631,0.0010568555444478989,80.0,29585,1.003407597541809,0.000234,-103.42675018310547,62.70143127441406,0.3992200009009028,736000,4633,155
24,-207.35799479166667,165.90686644419915,-2016.1067,-121.22015,106.33666666666667,47.0,344.0,-1.9354417724609374,-6.185729,0.3350971,0.06380604934692383,-2.9754617,4.297487,-0.06380604207515717,0.08535381406545639,-0.004079125821590424,-0.026975762099027634,0.48811769485473633,0.0011849559377878904,80.0,29585,1.0006695985794067,0.00023099999999999998,-104.15200805664062,63.34459686279297,0.3942300081003883,768000,4841,153
25,-223.37569754464286,228.88849437475633,-2806.9353,-118.05175,113.96785714285714,46.0,500.0,-1.9401644287109374,-8.152627,0.06377213,0.024481134414672853,-3.040386,2.0896528,-0.02448113262653351,0.0859358012676239,-0.004470428451895714,-0.019663428887724876,0.47537943720817566,0.001209968701004982,80.0,29585,0.9995598196983337,0.00022799999999999999,-105.1079330444336,64.88114166259766,0.3892399958191972,800000,5049,154
26,-186.11675061677633,79.32115869744506,-733.6623,-119.59968,105.15131578947368,48.0,338.0,-1.7374442138671875,-5.088775,0.15945652,0.06547148132324218,-1.5083762,3.2929244,-0.06547147780656815,0.03922972083091736,-0.0022688359022140503,-0.011056710965931416,0.46247661113739014,0.00102338963188231,80.0,29585,1.0021138191223145,0.000225,-105.14936828613281,63.93003845214844,0.38424999620757794,832000,5257,153
27,-211.2541202910959,210.21966658516536,-3100.8472,-116.72088,109.38356164383562,51.0,423.0,-1.7577222900390626,-7.238612,-0.2680186,-0.0024430649280548097,-3.292971,4.9129577,0.0024430681951344013,0.08177068084478378,-0.004151793196797371,-0.0244514849036932,0.4494052529335022,0.0013136903289705515,80.0,29585,0.9982523322105408,0.00022199999999999998,-105.80534362792969,65.31575775146484,0.3792600108593067,864000,5468,151
28,-191.3099785744147,84.90614038799129,-859.25525,-116.56502,106.5351170568562,53.0,275.0,-1.643248046875,-4.3611856,-0.3535469,0.019732624053955077,-2.5796173,2.0134497,-0.01973262056708336,0.032606326043605804,-0.0021031461656093597,-0.004884023219347,0.4361606240272522,0.0010568859288468957,80.0,29585,1.0004764795303345,0.00021899999999999998,-105.9037094116211,64.50415802001953,0.3742699936216597,896000,5675,154
29,-198.4840614548495,100.73318178754941,-1154.6471,-108.45648,106.94314381270902,34.0,402.0,-1.6429405517578124,-4.6844006,-0.14457044,-0.0057650146484375,-1.9724996,2.1101427,0.00576501339673996,0.03619801253080368,-0.0026133665814995766,-0.005143285728991032,0.4227382242679596,0.0012612902792170644,80.0,29585,0.9980965256690979,0.00021599999999999996,-106.13680267333984,63.836692810058594,0.369279989221283,928000,5884,153
30,-197.624896179402,157.90213126008908,-2382.3506,-114.659424,105.94019933554817,36.0,496.0,-1.66700390625,-6.5642385,-0.26654357,-0.010418951034545898,-3.4227238,4.5198946,0.010418952442705631,0.06357321888208389,-0.0034523424692451954,-0.022427016869187355,0.4091334342956543,0.0011887651635333896,80.0,29585,0.9993133544921875,0.00021299999999999997,-106.42028045654297,64.00499725341797,0.3642899788615118,960000,6100,148
31,-204.91579861111111,179.23616458070813,-2537.8186,-106.4678,107.57912457912458,29.0,500.0,-1.691892578125,-8.028393,-0.65883476,-0.02613383674621582,-1.4696637,2.064671,0.026133835315704346,0.04241456091403961,-0.003212498500943184,-0.00975940003991127,0.3953408896923065,0.001353206462226808,80.0,29585,0.9962016344070435,0.00020999999999999998,-106.81761932373047,64.24016571044922,0.3592999952524963,992000,6317,147
32,-215.24291648327466,229.46165563869425,-2937.1172,-108.11871,112.25,25.0,500.0,-1.740154541015625,-8.616148,-0.09264782,-0.0282923583984375,-2.6951008,3.488622,0.028292356058955193,0.06742694973945618,-0.004469510167837143,-0.015796218067407608,0.3813554346561432,0.0014252903638407588,80.0,29585,0.9971847534179688,0.00020699999999999996,-107.35127258300781,65.45008087158203,0.35431001747927265,1024000,6540,143
33,-201.27791287251657,174.65145991468586,-2403.6453,-112.56347,105.9205298013245,50.0,456.0,-1.6569564208984375,-6.901037,-0.105715446,-0.016463655471801758,-3.7130733,3.9603848,0.01646365597844124,0.05711474269628525,-0.0038784490898251534,-0.02332914248108864,0.3671717047691345,0.0015018944395706058,80.0,29585,0.997270405292511,0.00020399999999999997,-107.66618347167969,65.8530044555664,0.34931999966136884,1056000,6769,139
34,-199.86951295986623,137.92005463880844,-1932.0878,-114.272964,106.96989966555184,46.0,474.0,-1.643708740234375,-5.480807,-0.33244148,-0.008958690643310547,-2.0346193,2.0732453,0.008958689868450165,0.03757374733686447,-0.0029419101774692535,-0.0076387617737054825,0.3527836799621582,0.0013097255723550916,80.0,29585,0.9987962245941162,0.00020099999999999995,-107.87764739990234,65.4970474243164,0.3443299798605651,1088000,6928,201
35,-221.60590127595157,270.46644317884085,-3938.3438,-108.59926,110.2318339100346,29.0,500.0,-1.730405517578125,-8.4310055,0.124759376,-0.04410969161987305,-4.422951,4.3437614,0.04410969465970993,0.10602648556232452,-0.005492132157087326,-0.03060843236744404,0.33818578720092773,0.0015419176779687405,80.0,29585,0.9961462020874023,0.00019799999999999996,-108.50662994384766,67.49349975585938,0.33933999796320524,1120000,7168,133
36,-226.13836495535713,277.63777789466207,-3689.4016,-121.7607,113.57857142857142,44.0,500.0,-1.7879085693359376,-9.3666525,-0.048588365,-0.027280166625976564,-2.3672652,1.3702217,0.027280168607831,0.07124130427837372,-0.0044068507850170135,-0.017585864290595055,0.3233714699745178,0.0014901856193318963,80.0,29585,0.9973882436752319,0.000195,-109.11503601074219,69.27009582519531,0.33434998077180506,1152000,7406,134
37,-195.64255208333333,125.17032395899597,-1793.8367,-104.69486,106.54,28.0,458.0,-1.612346435546875,-5.678416,-0.5158954,0.013949842453002929,-2.0397604,1.3527877,-0.013949842192232609,0.03069814294576645,-0.0028092125430703163,-0.00814015418291092,0.30833449959754944,0.0014225755585357547,80.0,29585,1.0003113746643066,0.00019199999999999998,-109.20962524414062,68.84092712402344,0.32935999109229713,1184000,7645,133
38,-235.078125,200.01256278233657,-2056.4663,-103.380646,115.2057761732852,27.0,409.0,-1.7608299560546874,-8.684156,0.2435102,-0.027952964782714845,-3.3240793,6.021214,0.02795296721160412,0.06389642506837845,-0.004471218213438988,-0.019078075885772705,0.29306796193122864,0.001582458266057074,80.0,29585,0.9969354867935181,0.00018899999999999999,-109.83829498291016,69.43077850341797,0.3243699913090489,1216000,7887,132
39,-208.74986803209458,212.0603878806886,-2629.487,-114.01539,107.9054054054054,37.0,435.0,-1.709721435546875,-9.539056,-0.24777372,0.005643383979797363,-1.8597764,7.8631363,-0.0056433845311403275,0.059251271188259125,-0.004332381300628185,-0.015568988397717476,0.27756497263908386,0.0014708633534610271,80.0,29585,0.9989688992500305,0.000186,-110.15655517578125,70.05838775634766,0.31938000901642877,1248000,8125,134
40,-199.22200083892616,109.8958132282603,-1485.4806,-105.408936,107.11744966442953,34.0,337.0,-1.6241861572265626,-7.4919987,0.4257698,0.011676359176635741,-1.8242078,5.98878,-0.011676358990371227,0.04314350336790085,-0.003322947770357132,-0.007192695047706366,0.26181742548942566,0.001341648050583899,80.0,29585,1.000298261642456,0.00018299999999999998,-110.23954010009766,69.58502960205078,0.3143899884524414,1280000,8359,136
41,-219.5210495803887,236.54539602711662,-2839.5745,-105.4243,112.20494699646643,23.0,500.0,-1.7344205322265625,-9.464852,-0.23081885,-0.015932877540588378,-2.0234191,6.8895555,0.015932876616716385,0.05719346925616264,-0.004037174396216869,-0.014096075668931007,0.2458181232213974,0.001540553872473538,80.0,29585,0.9982455968856812,0.00017999999999999998,-110.6397476196289,70.34709167480469,0.30939998805568575,1312000,8591,137
42,-223.26016465053763,236.17532670928298,-2726.8928,-115.37683,114.38709677419355,50.0,475.0,-1.719552001953125,-9.859766,-0.42134228,-0.008623539924621582,-1.445688,7.5807023,0.008623545058071613,0.057497259229421616,-0.0042296540923416615,-0.01282635610550642,0.22955872118473053,0.0015606203814968467,80.0,29585,0.9976454377174377,0.00017700000000000002,-111.05025482177734,71.00066375732422,0.30440999717997913,1344000,8823,137
43,-218.36679002192983,175.73066512895997,-1862.7444,-107.46951,112.15789473684211,34.0,500.0,-1.6946463623046875,-9.7778,0.06284645,-0.007831416606903075,-2.5947652,8.188248,0.007831416092813015,0.05621996894478798,-0.004017743282020092,-0.009377725422382355,0.2130303978919983,0.0016001717885956168,80.0,29585,0.9972196221351624,0.000174,-111.37109375,70.97628784179688,0.29941998469562436,1376000,9055,137
44,-198.12974237040135,131.19890947013945,-1252.0399,-110.00843,106.79598662207358,27.0,500.0,-1.6240908203125,-9.476415,-0.11882875,0.008290199279785157,-1.3589554,7.8803763,-0.008290199562907219,0.053315818309783936,-0.0037436941638588905,-0.008875152096152306,0.1962246149778366,0.0015216050669550896,80.0,29585,0.9997431039810181,0.000171,-111.44258117675781,70.59822082519531,0.29443001408819147,1408000,9288,137
45,-190.90502121274835,89.72408035765254,-851.06476,-107.28031,105.89403973509934,40.0,294.0,-1.512025146484375,-4.7611194,-0.4984592,0.0015138273239135743,-2.6922057,1.459635,-0.0015138272428885102,0.02408144250512123,-0.0025885365903377533,-0.004598021041601896,0.17913125455379486,0.0014537646202370524,80.0,29585,0.9988580942153931,0.000168,-111.38851928710938,70.03587341308594,0.28944000266852465,1440000,9520,137
46,-201.72698934188742,146.16369644662245,-1768.8105,-104.01056,105.80132450331126,29.0,409.0,-1.5720584716796875,-6.2098246,-0.06252339,-0.01876907157897949,-1.8087085,3.685553,0.018769074231386185,0.03227676451206207,-0.0034581441432237625,-0.010197368450462818,0.16174077987670898,0.001776640536263585,80.0,29585,0.9966009855270386,0.000165,-111.52175903320312,69.88522338867188,0.28445001424858274,1472000,9753,137
47,-197.16857358870968,187.74670651292826,-2401.388,-113.2773,103.20967741935483,39.0,449.0,-1.5901055908203126,-8.544959,-0.3318005,-0.013459671020507812,-2.9192994,6.9141617,0.013459673151373863,0.052982065826654434,-0.004146018996834755,-0.02135789766907692,0.14404237270355225,0.0017019795486703515,80.0,29585,0.9970676898956299,0.000162,-111.66756439208984,70.1299057006836,0.27945999006879996,1504000,9985,137
48,-200.16813524590165,219.02661714137267,-2978.1003,-105.47695,104.65573770491804,32.0,500.0,-1.623467529296875,-9.678019,0.87176734,-0.01914356231689453,-2.4882715,4.3738914,0.019143560901284218,0.050941456109285355,-0.003778817132115364,-0.019753137603402138,0.12602519989013672,0.0017707787919789553,80.0,29585,0.9961963295936584,0.000159,-111.82689666748047,70.70964813232422,0.2744699988862624,1536000,10139,207
49,-184.54329937304075,165.94922175360438,-2844.2886,-108.97834,100.10344827586206,29.0,500.0,-1.5293839111328125,-9.916246,-0.38019282,-0.0027159991264343263,-2.7296169,8.30002,0.002716000424697995,0.054837532341480255,-0.003303973004221916,-0.01981850154697895,0.10767747461795807,0.0014327376848086715,80.0,29585,0.9999762177467346,0.000156,-111.79255676269531,70.7956771850586,0.26948001213629597,1568000,10352,150
50,-195.11012520695365,154.16241865157446,-1932.57,-115.92716,105.8907284768212,41.0,484.0,-1.52550830078125,-6.6406584,0.19999364,-0.010496313095092774,-1.5209265,4.9074593,0.010496314615011215,0.03042071871459484,-0.0029862546361982822,-0.010550659149885178,0.08898663520812988,0.001587674836628139,80.0,29585,0.9975883364677429,0.00015299999999999998,-111.82998657226562,70.60395812988281,0.26448998762702364,1600000,10555,157
51,-193.78661003236246,141.60622735104366,-1825.3844,-120.64914,103.49190938511327,48.0,466.0,-1.5299404296875,-6.6151423,-0.29327542,-0.013076959609985351,-3.3504984,4.784569,0.013076960109174252,0.03490816429257393,-0.0034141167998313904,-0.01088223047554493,0.06993997097015381,0.0014918274246156216,80.0,29585,0.9969440698623657,0.00015,-111.86747741699219,70.34518432617188,0.2595000077268337,1632000,10752,162
52,-196.08294439935065,241.04270247320167,-4041.1528,-106.32788,103.37987012987013,21.0,500.0,-1.5513140869140625,-10.119343,-0.7854225,-0.024464378356933592,-3.0932307,2.855885,0.024464376270771027,0.053033530712127686,-0.003549588844180107,-0.017780791968107224,0.05052340403199196,0.0016191829927265644,80.0,29585,0.9957226514816284,0.000147,-111.97320556640625,71.08379364013672,0.2545100085945127,1664000,10902,213
53,-179.58747781940062,92.14124735275944,-1345.4038,-108.52893,100.7602523659306,31.0,419.0,-1.4528597412109374,-4.0229692,-0.44787234,-0.0018641725778579712,-1.1482811,1.9046959,0.001864172169007361,0.015943190082907677,-0.0020615027751773596,-0.004540624562650919,0.030722258612513542,0.001320200739428401,80.0,29585,0.9998897314071655,0.00014399999999999998,-111.83906555175781,70.60030364990234,0.2495199874210115,1696000,11095,165
54,-174.11802455357142,49.84664370044143,-456.31964,-113.05278,99.31987577639751,44.0,278.0,-1.4393367919921876,-4.621593,-0.38349265,0.004501049518585205,-1.0496659,1.13917,-0.004501049872487783,0.00991294626146555,-0.0014725341461598873,-0.0014777928590774536,0.010521292686462402,0.001310922671109438,80.0,29585,1.000302791595459,0.00014099999999999998,-111.63780212402344,70.04750061035156,0.2445300130392271,1728000,11288,165
55,-176.14451930428135,79.65705833067165,-771.24554,-111.565155,97.58103975535168,31.0,255.0,-1.4427020263671875,-3.5733607,-0.48183173,-0.00803700065612793,-2.3765535,1.9046763,0.008037000894546509,0.013356462121009827,-0.002076761331409216,-0.002524344949051738,-0.010096312500536442,0.001603796030394733,80.0,29585,0.9974841475486755,0.00013799999999999997,-111.5011215209961,69.58847045898438,0.23954000774266757,1760000,11481,165
56,-181.20274420204402,103.0407159861741,-1531.9446,-110.259026,100.45911949685535,41.0,407.0,-1.4917921142578126,-7.4443483,-0.43813446,-0.007305857658386231,-1.7094239,5.7252007,0.007305856794118881,0.02819875255227089,-0.002624334767460823,-0.010343707166612148,-0.031147953122854233,0.0016685416921973228,80.0,29585,0.9975261092185974,0.00013499999999999997,-111.4122543334961,69.18798065185547,0.234550004641517,1792000,11674,166
57,-172.6586250964506,63.33452118769095,-774.43756,-109.34663,98.7253086419753,35.0,348.0,-1.44642138671875,-5.1655574,-0.6992819,-0.00043453648686408997,-0.83397675,3.6528368,0.00043453628313727677,0.014485605992376804,-0.0018857584800571203,-0.002986594568938017,-0.052652351558208466,0.0014706052606925368,80.0,29585,0.9978852868080139,0.00013199999999999998,-111.22515869140625,68.6958236694336,0.22955999292098736,1824000,11867,165
58,-173.60113922213623,59.81761171951473,-707.2678,-119.775795,98.84210526315789,49.0,243.0,-1.426930419921875,-3.9719443,-0.76980186,-0.010812542915344238,-0.9943819,0.7256759,0.010812542401254177,0.009123284369707108,-0.0016830964013934135,-0.00175321230199188,-0.0746292993426323,0.0017168628983199596,80.0,29585,0.9960508942604065,0.000129,-111.05622863769531,68.21955108642578,0.22456999820972315,1856000,12060,165
59,-179.457666015625,121.16716242447869,-1921.9618,-115.86673,99.909375,44.0,402.0,-1.455161376953125,-5.6593323,-0.844279,-0.02089167785644531,-2.4083922,0.7691035,0.02089167758822441,0.020204877480864525,-0.002409195527434349,-0.010813574306666851,-0.0971001535654068,0.0019495065789669752,80.0,29585,0.9965247511863708,0.000126,-110.97038269042969,67.99227142333984,0.21957999823036295,1888000,12253,165
60,-173.9798394756839,86.068573777525,-1181.7517,-113.6607,97.12158054711246,33.0,371.0,-1.4618287353515624,-4.524751,-0.057925023,-0.01412246322631836,-1.6019943,2.1253452,0.014122463762760162,0.013953891582787037,-0.0021995576098561287,-0.005042050965130329,-0.12008751928806305,0.0017256727442145348,80.0,29585,0.9968963265419006,0.000123,-110.8438491821289,67.600830078125,0.21459000563005573,1920000,12446,165
61,-167.60115069653614,52.884316590696905,-554.65686,-115.47605,96.00903614457832,46.0,261.0,-1.4335465087890624,-2.84291,-0.8659447,-0.006267402172088623,-1.132646,0.8319597,0.006267400924116373,0.006684195250272751,-0.0013568894937634468,-0.0008148304186761379,-0.14361584186553955,0.0015853948425501585,80.0,29585,0.9976931810379028,0.00011999999999999999,-110.64637756347656,67.14749145507812,0.20959999310399555,1952000,12639,165
62,-168.2058953078635,72.83441241643594,-1264.6796,-112.406906,94.80415430267063,37.0,300.0,-1.44618359375,-4.8425064,-0.38453066,-0.011944691658020019,-1.1345615,0.8189672,0.011944690719246864,0.007626580074429512,-0.0014108605682849884,-0.0021269137505441904,-0.1677110493183136,0.0015419236151501536,80.0,29585,0.9971712827682495,0.000117,-110.48063659667969,66.76900482177734,0.20461000280667271,1984000,12833,165
63,-176.6334872159091,139.94437747862108,-2411.7446,-110.349846,96.84848484848484,37.0,456.0,-1.514693359375,-7.227483,-0.7628416,-0.018559307098388673,-2.6884017,2.5261712,0.01855931058526039,0.022950002923607826,-0.002705072984099388,-0.01095159724354744,-0.19240115582942963,0.0018826702143996954,80.0,29585,0.9956157207489014,0.00011399999999999999,-110.41808319091797,66.68089294433594,0.19962000627258156,2016000,13026,165
64,-163.85894349563952,52.60203954176576,-584.4367,-111.29641,92.86337209302326,33.0,245.0,-1.446591552734375,-4.282894,-0.92421156,-0.006772080421447754,-0.76389223,2.4916172,0.006772080436348915,0.008596614934504032,-0.0014701681211590767,-0.0014124232111498713,-0.21771644055843353,0.0014865356497466564,80.0,29585,0.9973419308662415,0.00011099999999999999,-110.22950744628906,66.26134490966797,0.1946299972163167,2048000,13176,213
65,-162.95984100877192,44.758709825721716,-480.02112,-109.858505,93.32456140350877,38.0,243.0,-1.44343212890625,-3.0606322,-0.7150666,-0.005533802032470703,-0.5088073,0.5272859,0.005533802788704634,0.005673462059348822,-0.0012056739069521427,-0.0007479610503651202,-0.24368909001350403,0.001461380161345005,80.0,29585,0.9972600936889648,0.00010799999999999998,-110.02822875976562,65.84362030029297,0.18964000833605357,2080000,13370,164
